distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
30.44027441,0.336184592,0.534589293,1,0,0,0,0
83.7451006,0.227671911,1.385820274,1,0,0,1,0
1.080461028,0.259488905,1.79382677,0,0,0,1,0
54.45220449,6.67215445,0.855225505,1,0,0,0,0
44.12930287,0.256357323,2.702025081,1,0,0,1,0
7.263594133,3.714373439,3.839940153,1,0,0,1,0
1.593152108,0.388243395,4.472650306,0,0,0,1,1
29.0285987,0.637259621,0.409093091,1,1,1,1,0
61.3362838,23.85445321,4.02593346,1,0,0,1,1
49.30604301,12.04990676,0.244797739,1,1,0,1,0
51.27214249,0.799498441,3.279126838,1,1,0,0,0
396.522496,4.380338402,1.678860118,1,0,0,1,1
47.42688927,0.025901961,0.199564663,1,0,0,1,0
7.780686179,1.784212354,0.88597217,1,1,0,1,0
20.01349527,0.886626606,0.293438603,1,1,0,1,0
3.976168206,0.105461231,1.789264784,1,0,0,1,0
5.744315502,10.1374238,3.98323792,1,1,0,0,0
12.13777063,2.804614117,0.215607489,1,1,0,1,0
31.70600592,0.589484393,13.20224867,1,1,0,1,1
0.577564027,0.083372396,0.992477476,0,1,0,0,0
7.506171527,0.491824818,0.567119238,1,1,0,1,0
24.73393054,2.13890389,0.45486692,1,1,0,1,0
4.777589596,1.840385726,0.251155053,1,0,0,0,0
17.31060635,4.165299195,0.939861594,1,1,0,1,0
7.60962005,0.082707526,1.455868506,1,0,0,0,0
6.442238331,0.353068421,2.209449508,1,0,0,1,0
5.971891374,2.194541144,4.246720428,1,1,0,0,0
10.31465237,0.916696527,2.836248257,1,0,1,1,0
6.712294103,12.90476974,1.763957567,1,0,0,1,0
26.16858008,0.437558445,3.200716445,1,1,0,1,0
23.24955344,0.037324371,0.250999359,1,1,1,0,0
28.74049739,11.56831927,0.298057004,1,0,0,0,0
3.443787538,0.539962046,5.769911303,1,0,0,1,1
7.084285492,3.574902671,0.309028608,1,1,0,0,0
43.15556929,4.676346987,0.122085186,1,1,1,1,0
7.19429643,0.604616114,0.855641506,1,0,0,0,0
0.742119839,5.246090136,1.297638349,0,0,0,1,0
19.44481346,2.160478317,0.54559214,1,1,1,1,0
15.65318852,0.047961192,3.033943068,1,1,0,0,0
17.48825804,1.621850593,2.184719547,1,1,0,0,0
4.171317134,0.344660275,4.565746752,1,0,0,0,0
6.109453051,0.490438698,1.059740578,1,1,0,1,0
7.983643657,0.498351207,1.347295844,1,0,0,1,0
4.07434457,6.647866807,0.849831912,1,1,0,1,0
1.324665175,0.841547658,0.662984059,0,0,0,1,0
1.605669214,1.91175145,1.624231166,0,1,0,0,0
6.783055912,0.062135921,0.833366407,1,1,0,0,0
10.5113094,9.86975341,0.881543579,1,0,0,0,0
2.507495843,0.313945871,0.300495039,1,1,0,0,0
1.038038891,1.446483204,0.249652365,0,0,0,0,0
6.137618276,0.225496994,0.628008845,1,1,0,1,0
77.1969816,0.413212666,0.051720614,1,1,0,1,0
2.300918136,0.376181724,1.777706981,1,0,0,1,0
36.28400503,0.449090352,1.415185522,1,0,0,1,0
6.099390172,0.226211545,0.347715888,1,0,0,0,0
5.860733231,22.38758725,2.698582375,1,0,0,1,0
2.948527815,0.24601616,3.685342873,1,1,0,1,0
6.328566872,0.456037933,0.211490246,1,0,1,0,0
15.10520137,0.431360842,0.608754695,1,1,0,1,0
1.126993668,16.21959882,0.716270518,0,0,1,1,0
7.591114995,0.153130455,0.475526365,1,0,0,0,0
1.898106535,2.256902773,4.127447367,0,1,0,0,0
2.762850591,0.556953555,0.936312273,1,1,0,1,0
6.04798829,2.054519989,0.08901527,1,0,0,1,0
146.8295062,0.251064261,2.596462326,1,1,0,1,0
9.345171908,0.717877372,1.0428689,1,0,0,0,0
0.816476647,2.456456715,0.891760521,0,0,0,0,0
5.018296415,0.752545537,1.559082986,1,0,0,1,0
25.91622076,37.8397693,0.202667358,1,0,0,1,0
2.236869898,0.169995097,7.873913249,1,0,1,0,0
1.41050103,0.423049794,0.442791849,0,1,1,1,0
13.70809894,4.35940343,0.417890967,1,0,0,1,0
3.539951594,0.118921977,3.573915944,1,1,0,0,0
27.26404351,3.653398983,0.980121609,1,0,0,1,0
62.76821603,30.96356573,0.308930098,1,0,1,1,0
11.32418773,0.988927286,1.276186778,1,1,1,1,0
2.503302627,12.36708016,0.569551885,1,1,0,1,0
13.29272546,0.399432754,0.448452955,1,0,0,1,0
9.294628971,0.054370907,0.591227092,1,0,0,1,0
17.12155493,1.857219892,3.645044235,1,0,0,1,0
25.99826419,36.03754931,2.766078177,1,0,0,0,0
47.31289089,0.187832732,0.306333766,1,1,0,1,0
51.18993782,0.099656335,0.667985144,1,1,0,0,0
15.45805347,0.049095753,2.008740059,1,0,0,1,0
2.074019217,0.200483499,6.463068942,1,0,0,0,0
31.88604048,0.468954446,0.657295638,1,1,0,0,0
5.374305837,4.924623612,1.90055632,1,1,0,1,0
0.458752819,1.068135221,0.324579648,0,1,0,1,0
1.02303737,24.4382339,2.262003367,0,0,1,0,0
80.21288971,8.216787983,0.239584761,1,0,1,0,0
2.785265157,0.480366361,0.099957262,1,1,1,1,0
9.481670941,1.438942791,1.294373099,1,1,0,0,0
19.69473976,0.167857246,2.290438836,1,1,0,1,0
13.13674392,0.555689489,6.236135931,1,1,0,1,1
0.631335674,0.232071263,2.676206267,0,0,0,1,0
0.28823114,15.84122589,1.617280362,0,1,0,1,0
9.312349024,0.320670369,1.078029483,1,0,1,0,0
9.638625205,3.967668505,0.354555299,1,0,0,1,0
22.33154452,0.392002383,0.944481163,1,1,0,1,0
20.21649804,0.019810878,0.896214274,1,0,0,0,0
24.91987902,3.955936832,2.370711297,1,1,0,1,0
21.13352327,0.126553017,1.22661322,1,0,0,1,0
6.211261167,2.287576401,1.857701717,1,0,0,1,0
8.680210445,7.381889311,0.543699707,1,0,0,1,0
52.93617943,0.310275738,1.468095559,1,0,1,1,0
75.84740122,0.719816342,6.842579122,1,0,0,0,0
9.215714754,0.360698187,0.418620777,1,0,0,1,0
1.952240532,2.675973941,0.406326478,1,1,0,1,0
5.464377477,0.254950241,0.19915111,1,1,0,1,0
51.22734594,0.124242784,1.675193141,1,0,0,0,0
0.567141672,13.95077092,2.07302125,0,0,1,1,0
9.882192739,14.42260834,1.934980704,1,0,0,1,0
14.90399881,0.031919069,0.428056867,1,1,0,1,0
23.74201465,4.83985113,1.365997565,1,0,0,0,0
1.786661817,3.431929893,0.519752267,0,1,0,0,0
2.160819898,0.172320404,0.739947666,1,1,0,0,0
0.847083238,5.190511283,0.403749653,0,0,0,1,0
6.321208193,0.147594449,1.001695652,1,0,0,1,0
40.04663977,0.104789698,6.099579598,1,0,0,1,1
16.23648366,0.939367158,9.98140307,1,1,0,0,0
31.8691183,5.840140687,4.359362837,1,0,0,0,0
1.610326285,1.932654077,0.917219413,0,0,0,1,0
57.80238423,20.75466785,0.769980938,1,1,0,0,0
35.04346988,8.414688393,3.113066586,1,0,0,1,0
9.524467297,11.32833655,0.543871298,1,1,0,1,0
6.831319571,0.346424331,0.611846881,1,1,0,0,0
67.88590928,0.361818047,7.993606199,1,1,0,1,1
1.202980928,1.364859199,3.389512654,0,1,0,1,0
1.570135246,2.201099029,0.335639112,0,0,0,0,0
12.06919431,0.097850891,0.231506846,1,0,0,1,0
8.118414627,0.155284793,1.167585643,1,1,0,1,0
1.605424314,0.383770601,0.541689259,0,1,0,1,0
2.704211926,0.247017108,1.763459635,1,0,0,1,0
2.872535575,0.15758475,1.002511584,1,1,0,1,0
3.695610427,4.687709856,7.806039002,1,0,0,0,0
0.894734732,1.549038083,0.543710439,0,1,0,0,0
5.109974496,4.475410807,0.140649374,1,0,0,1,0
59.54165772,0.568127277,1.066921974,1,0,0,0,0
12.71122676,0.432047713,0.847037491,1,0,0,1,0
14.75524498,1.171171567,0.715794784,1,0,0,1,0
30.4737528,18.44082579,0.786293362,1,0,0,1,0
66.82608936,1.240792087,3.892579718,1,0,0,0,0
2.461146591,0.507292725,2.238434229,1,1,0,1,0
10.74776662,0.316377523,1.310239813,1,0,0,1,0
26.71688802,0.191447575,2.698387104,1,0,1,0,0
3.055168698,7.035919852,0.641739397,1,1,0,1,0
32.85364216,0.170360172,2.913943129,1,0,0,0,0
3.836050759,0.264537239,1.25412558,1,0,1,1,0
2.026399888,0.377882241,9.057616345,1,0,0,0,0
124.1074432,2.263655624,0.974370227,1,0,1,1,0
128.3368356,0.024746181,0.163532467,1,0,0,1,1
1.150201228,11.12497436,0.222326698,0,0,0,0,0
33.37771753,1.270107502,0.371465851,1,0,0,1,0
1.67608084,7.355936117,2.570882933,0,0,0,1,0
61.49692799,0.73059777,1.145940069,1,0,0,1,0
302.837773,4.695808628,6.042559691,1,1,0,0,1
24.43121653,3.386925439,1.032503458,1,0,0,0,0
2.426565701,0.605290152,0.714618232,1,0,1,1,0
0.926916618,0.021754285,1.631964644,0,0,0,0,0
2.067984283,0.06854546,2.299222956,1,1,0,0,0
3.905316759,0.486434245,0.74737913,1,0,0,1,0
3.663488727,0.178339757,0.632076274,1,1,0,1,0
2.203748821,3.48137712,0.448331418,1,1,0,0,0
9.115851591,0.523824653,3.041036218,1,0,0,0,0
25.8025523,1.699173503,1.211690724,1,0,0,1,0
2.737586917,0.090773689,0.443265967,1,0,0,0,0
3.987701929,0.789213385,0.294422254,1,0,0,0,0
66.15398641,1.138862776,0.520515556,1,0,0,1,0
23.21857721,14.21026141,1.120881754,1,0,0,0,0
30.96693139,3.136274998,0.594498959,1,0,0,0,0
27.69733844,0.111848574,0.406853712,1,0,0,1,0
3.047584701,0.221848747,0.505531857,1,1,0,0,0
56.33940197,0.109412106,3.495538241,1,1,0,1,0
24.46254722,3.140291518,0.286890122,1,0,0,1,0
3.465668404,10.42829186,8.122169016,1,0,0,1,1
1.877089093,1.717657317,1.767718806,0,1,0,0,0
38.58433768,0.396716906,0.470952437,1,0,0,1,0
2.167136751,0.119529298,0.326436759,1,1,1,1,0
3.016462042,2.08351927,1.225504662,1,1,0,1,0
70.14989896,0.150372612,0.275892426,1,1,0,0,0
2.834889483,2.082082867,1.117169711,1,1,0,1,0
2.10304962,0.390373694,0.74707781,1,0,0,1,0
0.428968489,1.230957175,0.373358897,0,0,0,0,0
28.87778048,0.894242242,0.307562119,1,0,0,1,0
2.83374774,0.11226872,0.640566845,1,0,0,1,0
52.98774795,0.028241034,0.8223542,1,1,0,1,0
11.00296288,3.782680531,0.364872683,1,1,0,0,0
14.9035821,0.513575513,0.189635058,1,1,0,1,0
2.977512348,0.246128804,0.338343571,1,1,0,1,0
10.46374241,0.23171549,4.80553368,1,0,0,1,1
1.732266938,1.523482067,1.285557163,0,0,0,1,0
218.8460646,1.382819901,2.365850634,1,0,0,0,0
36.83565828,0.323119566,0.371439554,1,0,0,0,0
0.759031836,0.614350399,0.604980848,0,0,0,1,0
2.332266003,13.67102178,0.641541676,1,0,0,1,0
4.416643129,0.723308744,2.539117882,1,0,0,0,0
19.67062923,0.050366029,0.476354189,1,1,0,1,0
5.196265278,5.725758928,6.828274061,1,1,0,0,0
64.10161565,0.135032304,0.242697498,1,0,0,1,0
19.57500853,0.163873898,1.426050305,1,0,0,0,0
7.80867035,0.182719374,0.612620283,1,0,0,0,0
4.266487095,2.481278165,3.847523665,1,0,0,0,0
39.16866916,0.281415635,0.859534952,1,0,0,1,0
7.768156114,1.320375974,2.068604303,1,1,0,1,0
2.945028684,0.170989841,2.554469353,1,0,0,0,0
188.2346719,4.595896008,0.791051969,1,0,0,1,1
48.02077243,1.833311124,3.062367783,1,0,0,1,0
85.92001851,0.296590607,0.346772737,1,0,1,1,0
97.3577719,9.538994603,3.06566384,1,0,0,1,0
28.14153608,0.253057333,0.48608143,1,0,0,1,0
6.292613213,0.154327431,0.570039316,1,0,0,1,0
1.558699877,2.533252769,1.122336482,0,0,1,1,0
27.99329033,0.09829474,1.642916917,1,0,0,0,0
9.001395361,3.521646115,1.152322715,1,0,0,1,0
34.35949718,1.89468086,1.247412892,1,1,0,1,0
24.24604383,1.354012679,0.255357572,1,0,0,1,0
0.907883178,0.027077598,2.16320203,0,0,0,1,0
2.783182973,6.024345209,3.015932781,1,1,1,0,0
23.59330723,3.235650517,0.288907763,1,0,0,1,0
14.7966043,0.387666084,0.831004708,1,0,0,0,0
1.851706941,15.5753995,0.345197899,0,0,0,0,0
1.215453603,2.062901781,0.340956555,0,1,0,0,0
29.7718696,5.386124751,1.440635772,1,1,0,1,0
4.80009835,0.819936132,0.571354184,1,1,0,0,0
142.393838,2.413792738,0.191697893,1,0,0,0,0
56.23151018,0.413687683,0.524264623,1,0,0,0,0
20.66516156,2.719573663,2.222669608,1,1,0,0,0
40.7687526,1.890556831,2.378714927,1,0,0,1,0
2.933500199,0.12112494,2.344707167,1,0,0,0,0
5.217608655,0.580485329,1.767339381,1,1,0,1,0
2.553576694,0.356859099,0.254210333,1,0,0,0,0
13.60650752,1.530722913,5.495988056,1,0,0,1,1
17.19583302,13.35293254,1.389347749,1,0,0,0,0
40.01574672,0.53036494,0.721622392,1,1,0,1,0
18.8981849,13.68844382,1.305289904,1,0,0,1,0
5.848515534,1.452665461,0.286725001,1,0,0,0,0
0.59428224,2.714996548,0.871993292,0,0,0,1,0
5.497423864,3.478180755,0.632791624,1,0,0,1,0
1.439053744,0.002670352,1.012043252,0,1,0,0,0
19.94922857,0.014090246,5.063753187,1,1,0,1,1
1.46887575,0.545309406,4.261670326,0,0,0,1,1
50.1810268,0.254882575,3.953004574,1,1,0,1,0
651.7099743,18.07525049,2.349551975,1,0,0,1,1
11.97708756,0.511137037,1.86787499,1,0,0,1,0
4.950219477,0.72068631,6.491021387,1,0,0,0,0
16.30559855,0.792169647,0.745735058,1,1,0,1,0
30.2321605,0.030368387,0.300583151,1,1,1,0,0
10.76543219,1.157475166,1.3246663,1,1,0,0,0
90.12707462,0.999227828,2.191346794,1,0,0,1,0
2.611445316,7.20934477,0.273823928,1,0,0,0,0
1.15932284,6.794057988,7.133160794,0,0,1,0,0
5.360185104,0.031472539,3.208502743,1,0,0,1,0
10.09819697,0.278178166,0.540520654,1,1,0,1,0
31.57605283,0.381280771,1.399297601,1,0,0,1,0
2.454885465,4.251425858,1.990110294,1,0,0,1,0
6.302745857,0.22192246,1.1637898,1,0,0,1,0
34.05969637,0.090631849,1.471686337,1,0,1,0,0
2.282714288,0.447152473,0.334935961,1,0,0,1,0
9.91238556,35.26581208,1.701376643,1,0,0,1,0
10.97610091,0.557791836,0.747194884,1,1,0,0,0
129.3251529,11.33009608,0.192005344,1,1,0,1,0
3.55462567,119.2878865,1.244253847,1,1,0,1,0
6.220847234,6.233893988,1.969961717,1,0,0,1,0
112.7162783,0.158219921,0.997127164,1,0,0,1,1
30.08147471,2.031134844,0.529267408,1,0,0,1,0
80.67095674,4.026499074,0.721675515,1,0,0,1,0
18.1060391,7.910689026,1.176444182,1,0,0,1,0
20.98594495,0.127575776,0.798479561,1,0,0,0,0
223.1175756,0.121184277,1.095515139,1,1,0,1,0
24.99525037,0.282480177,0.274878049,1,0,0,0,0
3.971012395,14.38539497,1.921200106,1,0,0,0,0
6.482955897,1.359011731,2.309888131,1,1,0,0,0
10.38104994,2.636941556,0.128630529,1,0,0,0,0
0.497377288,0.934455386,1.083844988,0,1,1,1,0
1.580352449,0.374131475,1.307440085,0,0,0,0,0
4.429785075,1.017247749,0.717898647,1,1,1,1,0
3.174318564,0.085788398,0.700201411,1,1,0,1,0
15.3786442,0.07917509,2.168176826,1,0,0,1,0
37.55431522,4.747700005,0.262268514,1,1,0,1,0
3.717930817,43.0482834,1.339876039,1,1,0,1,0
3.55291563,0.013392108,24.73780439,1,0,0,0,0
0.247754886,2.181144053,1.043076967,0,1,0,1,0
38.74083326,5.605861914,3.882942061,1,1,0,1,0
24.46410744,0.227332535,0.315866892,1,0,0,1,0
12.60119381,0.517466025,1.134312013,1,0,0,0,0
18.38446434,4.171086891,2.826815353,1,0,0,1,0
4.350922724,0.413518762,2.941585395,1,0,0,1,0
4.507290611,6.101692869,1.784193377,1,0,0,0,0
21.79009412,0.513280016,1.717873295,1,0,0,1,0
132.2223608,0.366749444,3.556544955,1,0,0,1,1
1.610039941,0.239081676,1.40407948,0,0,0,1,0
186.5574063,34.00928661,0.996472237,1,0,0,1,1
22.88745191,8.35434002,3.922704358,1,0,0,1,0
2.932875939,37.86299734,0.232076206,1,0,0,1,0
4.937002025,1.44424541,0.336615785,1,0,0,0,0
1.131907821,0.021113225,0.292665185,0,0,0,1,0
23.88777866,1.426916929,1.22895953,1,0,1,0,0
6.67743789,0.194194199,1.40639384,1,0,0,1,0
379.8586181,0.134888648,2.036246557,1,0,0,0,0
9.700049029,0.894675898,0.478343934,1,1,0,0,0
26.35824851,1.426394133,1.712501886,1,0,0,1,0
178.5477264,2.212958229,0.921067935,1,0,0,1,1
16.73965408,0.062494543,4.14420229,1,1,0,1,1
5.009333518,1.386418134,1.794017737,1,1,0,1,0
34.95002767,2.474392431,0.118095252,1,0,0,0,0
38.7077524,0.08898037,4.928940501,1,0,0,0,0
13.47012983,2.815512224,5.799671034,1,0,0,0,0
7.670938424,0.520443393,2.98574462,1,0,0,0,0
20.16022209,1.391132425,0.146612584,1,1,1,1,0
2.049877437,10.06521761,0.581333511,1,1,0,1,0
11.59255056,0.423303802,2.390284585,1,1,0,1,0
8.221962015,3.126549719,0.539439038,1,0,0,0,0
16.17405382,1.292247942,2.452254573,1,0,0,0,0
36.90956454,0.793635443,0.923872213,1,0,0,0,0
44.39956301,8.15260607,0.121006419,1,0,0,1,0
6.045785398,1.652293255,0.451135246,1,1,0,1,0
10.37026793,4.78848703,0.162617506,1,0,0,1,0
20.27470389,2.791490863,1.585955585,1,1,0,1,0
43.77333859,0.10512136,9.550831626,1,1,0,1,1
18.58963676,1.433707129,0.190064924,1,0,0,1,0
11.60983313,0.327061116,0.264898844,1,0,0,1,0
16.00902672,1.104786212,5.559485719,1,0,0,1,1
11.13582478,0.707042373,0.732880998,1,0,0,0,0
1.411767611,4.812834909,0.417568681,0,0,0,0,0
5.296279446,1.670106849,0.484140169,1,1,0,0,0
214.1316602,1.17711508,3.732913363,1,0,0,1,1
205.7571346,0.88290505,0.891637579,1,1,0,1,0
0.900915021,0.564483682,5.413156991,0,0,0,1,1
3.476510741,0.044699107,4.854071258,1,0,0,0,0
48.35437718,0.508568121,3.024700286,1,0,0,1,0
32.78470697,5.740131378,0.36071336,1,1,0,1,0
3.862642348,7.428613648,0.416227353,1,0,0,1,0
2.356020252,0.176416186,2.50475637,1,0,0,1,0
5.783882759,2.947309311,2.980638071,1,0,0,0,0
34.70421653,7.255159453,0.415390288,1,0,0,0,0
6.128519438,0.152681676,1.143956402,1,0,0,1,0
2.867518341,0.354112871,0.436498035,1,0,0,1,0
3.335631676,0.252658931,8.74568156,1,0,0,1,1
20.53046972,1.905020154,0.219435931,1,0,0,1,0
2.250922071,0.778470302,0.27384048,1,1,0,0,0
1.135907293,6.62255344,1.794946954,0,0,0,1,0
1.376933809,0.218786745,8.129682042,0,0,1,1,0
2.446973149,0.060729014,2.133691127,1,1,0,1,0
3.4648464,26.62502954,0.585561873,1,0,0,0,0
112.5839091,2.937072873,0.310422457,1,1,0,0,0
0.245254699,0.824203621,2.746618168,0,0,0,1,0
3.041548489,3.496828873,0.843825575,1,0,0,1,0
2.289469405,17.23353933,0.409629237,1,0,0,0,0
51.2696345,7.38998013,3.504834923,1,1,1,1,0
4.788722478,1.943983328,0.566847465,1,1,0,1,0
34.03147298,0.12598458,4.623783588,1,0,0,0,0
5.043956235,0.279437184,0.777884386,1,0,0,1,0
12.15533125,0.29911865,0.18327095,1,1,0,1,0
2.125192351,0.031756825,6.019483003,1,1,1,1,0
1.617029542,1.034193668,2.20148551,0,0,0,0,0
3.215085177,0.60731031,2.246932102,1,0,1,1,0
4.032968537,2.039266882,0.675625402,1,0,0,1,0
243.5680383,0.324195695,0.882245577,1,0,0,0,0
22.05928641,4.125472435,1.942519837,1,1,0,1,0
52.02274689,0.101623963,0.520929957,1,0,0,0,0
5.354448267,0.55041277,5.787219498,1,0,0,0,0
2.81339481,23.58173144,1.1739021,1,0,0,0,0
92.51928518,0.042549967,1.089356656,1,0,0,0,0
3.387659963,0.007983981,1.140520129,1,1,0,1,0
146.2707106,0.134174443,0.328266763,1,1,0,0,0
12.65838475,2.194997858,1.032578764,1,1,0,0,0
21.92548415,17.09833556,0.224738188,1,0,0,0,0
24.76886875,0.115970481,0.390644106,1,0,0,1,0
16.19213284,0.759617413,0.473021262,1,1,0,1,0
20.55326635,4.733471816,0.467283701,1,1,0,1,0
13.23839888,1.438095712,0.854483312,1,0,0,0,0
3.046999599,1.978221611,1.848830806,1,0,0,1,0
41.87256478,2.760290753,0.659707723,1,0,0,1,0
2.245099811,0.808106114,1.184087762,1,0,0,1,0
53.49943302,3.224502689,2.607654074,1,0,0,1,0
15.22298912,0.30553109,0.36624039,1,1,0,0,0
101.7227458,0.175390704,1.107335371,1,0,1,1,0
2.844966791,0.963182732,3.755111982,1,1,0,1,0
12.631947,1.407606794,0.242026715,1,0,0,1,0
7.840000532,2.143512711,2.45486989,1,0,0,1,0
2.885479848,0.778392371,0.662565093,1,0,0,1,0
4.609712856,3.514702952,0.171480883,1,1,0,0,0
22.27038148,10.61652191,0.185158446,1,1,0,1,0
6.741446021,1.181998079,5.341003441,1,0,1,0,0
6.174587495,0.583198186,1.642498881,1,0,0,1,0
2.308266283,29.82114284,4.822002586,1,0,0,1,1
22.1303235,1.184047069,1.177915388,1,0,0,1,0
5.354487994,0.075517858,0.455707905,1,1,0,1,0
1.156098654,5.197613133,6.600822495,0,1,0,1,1
7.673853763,0.061763122,3.824841454,1,0,0,1,0
84.74928243,3.367309772,0.576817823,1,1,0,0,0
25.27400101,0.543005485,0.059259972,1,1,0,0,0
44.80372041,8.305476444,0.478346552,1,1,0,1,0
96.22813836,1.903553782,1.29075884,1,0,1,1,0
1.229319718,5.436053523,0.284365149,0,0,1,1,0
26.21866175,10.99747597,0.836021117,1,1,0,1,0
5.89715101,0.954250564,0.306244959,1,1,0,1,0
5.469021925,6.751690061,1.026286775,1,1,0,1,0
28.72328851,0.034888243,4.852153102,1,0,0,1,1
365.6192175,0.726828582,1.972211677,1,0,0,0,0
99.26951081,0.346009851,0.477412247,1,1,1,0,0
2.09362397,1.474227579,3.508647537,1,0,0,1,0
3.754136,0.279424616,3.28997288,1,0,0,1,0
1.025404744,1.66284429,0.441133787,0,0,0,1,0
1.0643826,10.77441119,2.858980768,0,1,0,0,0
0.689299509,2.499317424,2.362109834,0,0,0,1,0
3.574511445,1.356809609,2.767525947,1,0,0,1,0
5.551703539,0.259238133,0.592168315,1,1,0,0,0
0.512220122,1.394069176,0.771588773,0,0,0,1,0
6.714908594,6.59156405,2.183450882,1,0,0,0,0
140.1066432,10.76724898,1.157727638,1,0,0,0,0
28.94867049,0.063922634,3.174292044,1,0,0,1,0
1.115516645,2.44297237,0.472074672,0,1,1,1,0
1.543697335,0.183543592,0.071011588,0,1,0,0,0
160.293725,0.514254301,0.779040338,1,0,0,1,1
8.601119847,2.135968513,0.834357225,1,0,0,1,0
11.42208205,0.849767856,0.122320615,1,1,0,0,0
59.58886293,1.989178321,0.816144754,1,1,0,0,0
29.19581246,0.643607112,1.469434713,1,0,0,0,0
123.216414,1.954674203,0.774536801,1,1,0,0,0
1.145372242,5.811887142,0.12128616,0,1,0,1,0
9.414147733,0.302419584,0.463378717,1,0,0,1,0
0.672227153,0.106533946,2.930116958,0,0,0,1,0
1.547823078,55.1058398,1.61545721,0,0,0,1,1
3.971313932,3.167310959,1.967114519,1,1,0,1,0
19.52383644,0.278750329,0.31530501,1,1,0,1,0
13.57362445,0.860953719,3.307969374,1,0,0,0,0
7.989343824,2.878100367,0.590304494,1,1,0,1,0
12.22335156,0.237380888,1.868044249,1,1,0,1,0
19.37291374,0.738649496,8.315400584,1,1,0,0,0
27.40844224,4.975482006,0.503551063,1,0,0,0,0
13.41698717,0.137104644,0.539738566,1,1,0,1,0
21.55450262,21.24451704,1.196209831,1,1,0,1,0
8.932354935,2.346969705,1.765577526,1,0,0,1,0
40.42668036,0.221501128,3.402114434,1,1,0,0,0
24.21368658,0.414129259,1.00898371,1,0,0,1,0
18.91918054,8.235662385,10.03836633,1,0,1,0,0
5.225293088,0.14120587,2.834363274,1,1,0,0,0
3.31044982,0.410195509,0.984632913,1,1,0,0,0
12.42179597,0.099075863,1.009169495,1,1,0,1,0
1.164253294,0.103020676,2.832104059,0,0,0,0,0
16.91810424,7.572650837,15.39470396,1,1,0,1,1
14.26700927,0.354647414,1.493081258,1,0,0,1,0
1.698091598,3.511139305,2.599076888,0,1,0,1,0
164.0591049,7.603657411,2.217659176,1,0,0,0,0
9.3179633,6.305181332,0.237520578,1,1,0,1,0
13.86454657,1.179792349,0.76102246,1,0,0,1,0
16.67672365,1.913357859,1.187414535,1,0,0,1,0
15.03988489,4.449646849,0.966584384,1,0,0,1,0
0.741808021,0.20920174,1.475885416,0,0,0,1,0
4.447311101,22.63039678,0.445538889,1,1,0,1,0
8.062805729,12.38426058,5.372503965,1,1,0,0,0
19.0624704,1.37403524,1.919173097,1,1,0,0,0
4.572570252,15.98951174,1.836132937,1,0,0,1,0
2.557255369,0.028373425,0.080002145,1,1,0,0,0
26.36957463,0.265790578,0.055051688,1,0,0,1,0
14.68997138,0.090161532,1.037071184,1,0,0,1,0
17.3981648,0.401325003,2.476220615,1,1,0,1,0
63.99457885,1.64752898,1.823738557,1,1,0,1,0
12.16337714,24.99074373,1.749913781,1,1,0,0,0
9.008363893,0.997738158,4.863648906,1,1,0,1,1
0.081653149,3.703355751,0.82433456,0,1,0,1,0
14.46031184,0.351271141,1.01517937,1,0,0,1,0
6.102048504,0.944918382,0.460698686,1,0,0,1,0
4.037842187,0.868891099,2.876157864,1,1,0,1,0
5.188949186,14.22248343,5.343695634,1,0,0,1,1
2.179073994,0.103975446,0.394887835,1,1,0,0,0
2.144060885,0.495998537,3.319509298,1,1,0,0,0
18.76726865,0.829088537,0.414155157,1,1,0,0,0
10.57617844,43.40107931,0.749684321,1,0,0,1,0
88.93174408,4.341785113,5.703748918,1,1,0,1,1
51.74782982,0.045406769,1.562031819,1,0,1,1,0
4.928187263,0.19781799,0.776458203,1,0,0,1,0
21.35040515,0.130889132,4.832157646,1,0,0,1,1
5.448690016,7.483869299,6.140125189,1,1,0,1,1
205.7953448,2.326193572,0.572232306,1,0,0,0,0
6.573493307,1.10751522,0.411372262,1,1,0,1,0
15.48253115,0.192291447,1.116786942,1,1,0,1,0
18.64219429,1.064633982,0.624602315,1,0,0,0,0
37.82131348,2.382880625,1.214478704,1,1,0,1,0
60.4406373,2.195546707,3.597545668,1,0,0,1,0
17.2263022,0.293802645,0.574452395,1,0,0,0,0
15.25287058,0.509579841,0.773053835,1,1,0,0,0
45.54016515,1.23014938,0.185906016,1,1,1,1,0
37.6968682,0.711138643,1.212491316,1,0,0,1,0
38.84085755,0.628811988,0.917315092,1,1,0,1,0
3.473978428,0.142711744,3.192919371,1,0,0,1,0
28.42877023,0.21519828,17.19837944,1,0,0,1,1
185.3678305,0.606246025,0.739180868,1,0,1,0,0
19.968615,0.477561599,0.9642331,1,0,0,1,0
26.0673386,0.218072253,0.292337276,1,0,0,1,0
99.8882416,3.073934767,1.484530728,1,1,0,0,0
38.35555349,0.147180605,0.428052893,1,0,0,0,0
1.558537784,0.385791082,2.08670899,0,0,0,0,0
4.355140437,0.802785146,3.354673835,1,1,0,1,0
1.265921965,0.355628609,0.258228915,0,1,0,1,0
14.33198096,0.335578043,0.458426469,1,0,0,1,0
24.93157703,0.012621084,1.104081439,1,1,0,1,0
